YEAR,CENSUS BLOCK,Primary Type,ID
2013,024XX W FLOURNOY,THEFT,6
2013,024XX W FULTON,ASSAULT,1
2013,024XX W FULTON,BURGLARY,4
2013,024XX W FULTON,CRIMINAL TRESPASS,1
2013,024XX W FULTON,ROBBERY,1
2013,024XX W FULTON,THEFT,2
2013,024XX W GLADYS,BATTERY,1
2013,024XX W GLADYS,BURGLARY,1
2013,024XX W GLADYS,CRIMINAL DAMAGE,2
2013,024XX W GLADYS,DECEPTIVE PRACTICE,1
2013,024XX W GLADYS,NARCOTICS,1
2013,024XX W GLADYS,ROBBERY,1
2013,024XX W GRENSHAW,ASSAULT,2
2013,024XX W GRENSHAW,BATTERY,5
2013,024XX W GRENSHAW,BURGLARY,3
2013,024XX W GRENSHAW,CRIMINAL DAMAGE,1
2013,024XX W GRENSHAW,OTHER OFFENSE,2
2013,024XX W GRENSHAW,THEFT,4
2013,024XX W HARRISON,ASSAULT,1
2013,024XX W HARRISON,BATTERY,3
2013,024XX W HARRISON,CRIMINAL DAMAGE,2
2013,024XX W HARRISON,INTERFERENCE WITH PUBLIC OFFICER,1
2013,024XX W HARRISON,MOTOR VEHICLE THEFT,2
2013,024XX W HARRISON,NARCOTICS,1
2013,024XX W HARRISON,THEFT,7
2013,024XX W HARRISON,WEAPONS VIOLATION,1
2013,024XX W JACKSON,ASSAULT,1
2013,024XX W JACKSON,BATTERY,4
2013,024XX W JACKSON,CRIMINAL DAMAGE,1
2013,024XX W JACKSON,DECEPTIVE PRACTICE,1
2013,024XX W JACKSON,GAMBLING,1
2013,024XX W JACKSON,MOTOR VEHICLE THEFT,2
2013,024XX W JACKSON,NARCOTICS,3
2013,024XX W JACKSON,OTHER OFFENSE,1
2013,024XX W JACKSON,ROBBERY,1
2013,024XX W JACKSON,THEFT,3
2013,024XX W JACKSON,WEAPONS VIOLATION,1
2013,024XX W LAKE,THEFT,2
2013,024XX W LEXINGTON,ASSAULT,1
2013,024XX W LEXINGTON,BATTERY,8
2013,024XX W LEXINGTON,CRIMINAL DAMAGE,2
2013,024XX W LEXINGTON,MOTOR VEHICLE THEFT,2
2013,024XX W LEXINGTON,NARCOTICS,3
2013,024XX W LEXINGTON,OTHER OFFENSE,2
2013,024XX W LEXINGTON,THEFT,8
2013,024XX W MADISON,BATTERY,2
2013,024XX W MADISON,BURGLARY,2
2013,024XX W MADISON,CRIM SEXUAL ASSAULT,1
2013,024XX W MADISON,CRIMINAL DAMAGE,8
2013,024XX W MADISON,KIDNAPPING,1
2013,024XX W MADISON,MOTOR VEHICLE THEFT,3
2013,024XX W MADISON,NARCOTICS,3
2013,024XX W MADISON,OFFENSE INVOLVING CHILDREN,1
2013,024XX W MADISON,OTHER OFFENSE,2
2013,024XX W MADISON,ROBBERY,2
2013,024XX W MADISON,THEFT,10
2013,024XX W MADISON,WEAPONS VIOLATION,1
2013,024XX W MONROE,CRIMINAL DAMAGE,1
2013,024XX W OGDEN,ASSAULT,2
2013,024XX W OGDEN,CRIMINAL DAMAGE,1
2013,024XX W OGDEN,DECEPTIVE PRACTICE,1
2013,024XX W OGDEN,MOTOR VEHICLE THEFT,1
2013,024XX W OGDEN,OTHER OFFENSE,1
2013,024XX W OGDEN,THEFT,2
2013,024XX W POLK,ASSAULT,3
2013,024XX W POLK,BATTERY,6
2013,024XX W POLK,BURGLARY,3
2013,024XX W POLK,CRIMINAL DAMAGE,3
2013,024XX W POLK,MOTOR VEHICLE THEFT,2
2013,024XX W POLK,OFFENSE INVOLVING CHILDREN,2
2013,024XX W POLK,OTHER OFFENSE,2
2013,024XX W POLK,ROBBERY,2
2013,024XX W POLK,THEFT,4
2013,024XX W ROOSEVELT,BATTERY,2
2013,024XX W ROOSEVELT,BURGLARY,1
2013,024XX W ROOSEVELT,CRIMINAL DAMAGE,2
2013,024XX W ROOSEVELT,CRIMINAL TRESPASS,1
2013,024XX W ROOSEVELT,DECEPTIVE PRACTICE,1
2013,024XX W ROOSEVELT,NARCOTICS,1
2013,024XX W ROOSEVELT,ROBBERY,1
2013,024XX W ROOSEVELT,THEFT,4
2013,024XX W ROOSEVELT,WEAPONS VIOLATION,1
2013,024XX W TAYLOR,BATTERY,4
2013,024XX W TAYLOR,BURGLARY,1
2013,024XX W TAYLOR,CRIMINAL DAMAGE,1
2013,024XX W TAYLOR,DECEPTIVE PRACTICE,1
2013,024XX W TAYLOR,MOTOR VEHICLE THEFT,1
2013,024XX W TAYLOR,OTHER OFFENSE,2
2013,024XX W TAYLOR,SEX OFFENSE,1
2013,024XX W TAYLOR,THEFT,9
2013,024XX W VAN BUREN,ASSAULT,1
2013,024XX W VAN BUREN,BATTERY,3
2013,024XX W VAN BUREN,BURGLARY,1
2013,024XX W VAN BUREN,CRIMINAL DAMAGE,1
2013,024XX W VAN BUREN,MOTOR VEHICLE THEFT,4
2013,024XX W VAN BUREN,PUBLIC PEACE VIOLATION,1
2013,024XX W VAN BUREN,ROBBERY,1
2013,024XX W VAN BUREN,THEFT,1
2013,024XX W WARREN,BATTERY,7
2013,024XX W WARREN,CRIMINAL DAMAGE,2
2013,024XX W WARREN,INTERFERENCE WITH PUBLIC OFFICER,1
2013,024XX W WARREN,MOTOR VEHICLE THEFT,1
2013,024XX W WARREN,NARCOTICS,1
2013,024XX W WARREN,OFFENSE INVOLVING CHILDREN,1
2013,024XX W WARREN,ROBBERY,1
2013,024XX W WARREN,THEFT,2
2013,024XX W WASHBURNE,THEFT,2
2013,024XX W WASHINGTON,BATTERY,1
2013,024XX W WASHINGTON,MOTOR VEHICLE THEFT,2
2013,025XX S DEARBORN,BATTERY,1
2013,025XX S DEARBORN,CRIMINAL DAMAGE,2
2013,025XX S DEARBORN,MOTOR VEHICLE THEFT,1
2013,025XX S DEARBORN,OTHER OFFENSE,1
2013,025XX S DEARBORN,THEFT,6
2013,025XX S DR MARTIN LUTHER KING JR,BATTERY,2
2013,025XX S DR MARTIN LUTHER KING JR,DECEPTIVE PRACTICE,7
2013,025XX S DR MARTIN LUTHER KING JR,MOTOR VEHICLE THEFT,1
2013,025XX S DR MARTIN LUTHER KING JR,OTHER OFFENSE,1
2013,025XX S DR MARTIN LUTHER KING JR,PUBLIC PEACE VIOLATION,1
2013,025XX S DR MARTIN LUTHER KING JR,ROBBERY,4
2013,025XX S DR MARTIN LUTHER KING JR,THEFT,8
2013,025XX S FEDERAL,MOTOR VEHICLE THEFT,1
2013,025XX S FEDERAL,THEFT,1
2013,025XX S MICHIGAN,ASSAULT,5
2013,025XX S MICHIGAN,BATTERY,9
2013,025XX S MICHIGAN,CRIM SEXUAL ASSAULT,2
2013,025XX S MICHIGAN,CRIMINAL DAMAGE,2
2013,025XX S MICHIGAN,CRIMINAL TRESPASS,9
2013,025XX S MICHIGAN,DECEPTIVE PRACTICE,3
2013,025XX S MICHIGAN,KIDNAPPING,1
2013,025XX S MICHIGAN,MOTOR VEHICLE THEFT,1
2013,025XX S MICHIGAN,OTHER OFFENSE,3
2013,025XX S MICHIGAN,ROBBERY,1
2013,025XX S MICHIGAN,THEFT,14
2013,025XX S PRAIRIE,OTHER OFFENSE,1
2013,025XX S PRAIRIE,THEFT,2
2013,025XX S STATE,CRIMINAL DAMAGE,1
2013,025XX S STATE,INTERFERENCE WITH PUBLIC OFFICER,1
2013,025XX S STATE,MOTOR VEHICLE THEFT,1
2013,025XX S STATE,THEFT,1
2013,025XX S WABASH,CRIMINAL DAMAGE,3
2013,025XX S WABASH,CRIMINAL TRESPASS,1
2013,025XX S WABASH,THEFT,6
2013,025XX W ADAMS,CRIMINAL DAMAGE,1
2013,025XX W ADAMS,NARCOTICS,3
2013,025XX W ARTHINGTON,CRIMINAL DAMAGE,1
2013,025XX W ARTHINGTON,MOTOR VEHICLE THEFT,1
2013,025XX W ARTHINGTON,THEFT,1
2013,025XX W CONGRESS,DECEPTIVE PRACTICE,1
2013,025XX W CONGRESS,ROBBERY,1
2013,025XX W FLOURNOY,ASSAULT,2
2013,025XX W FLOURNOY,BATTERY,3
2013,025XX W FLOURNOY,CRIMINAL DAMAGE,4
2013,025XX W FLOURNOY,DECEPTIVE PRACTICE,1
2013,025XX W FLOURNOY,MOTOR VEHICLE THEFT,3
2013,025XX W FLOURNOY,OTHER OFFENSE,1
2013,025XX W FLOURNOY,THEFT,6
2013,025XX W FULTON,ASSAULT,1
2013,025XX W FULTON,BURGLARY,1
2013,025XX W FULTON,CRIMINAL TRESPASS,4
2013,025XX W FULTON,DECEPTIVE PRACTICE,1
2013,025XX W FULTON,MOTOR VEHICLE THEFT,1
2013,025XX W FULTON,THEFT,3
2013,025XX W HARRISON,BATTERY,2
2013,025XX W HARRISON,CRIMINAL DAMAGE,1
2013,025XX W HARRISON,MOTOR VEHICLE THEFT,2
2013,025XX W HARRISON,ROBBERY,1
2013,025XX W HARRISON,THEFT,1
2013,025XX W JACKSON,BATTERY,2
2013,025XX W JACKSON,BURGLARY,1
2013,025XX W JACKSON,CRIMINAL DAMAGE,1
2013,025XX W JACKSON,MOTOR VEHICLE THEFT,2
2013,025XX W JACKSON,NARCOTICS,1
2013,025XX W JACKSON,THEFT,1
2013,025XX W LAKE,BURGLARY,2
2013,025XX W LAKE,DECEPTIVE PRACTICE,1
2013,025XX W LEXINGTON,BATTERY,1
2013,025XX W LEXINGTON,MOTOR VEHICLE THEFT,2
2013,025XX W MADISON,BATTERY,1
2013,025XX W MADISON,CRIMINAL DAMAGE,2
2013,025XX W MADISON,MOTOR VEHICLE THEFT,1
2013,025XX W MADISON,NARCOTICS,6
2013,025XX W MADISON,PROSTITUTION,4
2013,025XX W MADISON,ROBBERY,1
2013,025XX W MADISON,THEFT,1
2013,025XX W MAYPOLE,BURGLARY,1
2013,025XX W MAYPOLE,MOTOR VEHICLE THEFT,1
2013,025XX W MAYPOLE,PROSTITUTION,1
2013,025XX W MAYPOLE,THEFT,2
2013,025XX W MONROE,BATTERY,4
2013,025XX W MONROE,MOTOR VEHICLE THEFT,1
2013,025XX W MONROE,ROBBERY,1
2013,025XX W MONROE,WEAPONS VIOLATION,1
2013,025XX W POLK,CRIMINAL DAMAGE,1
2013,025XX W ROOSEVELT,NARCOTICS,1
2013,025XX W ROOSEVELT,OTHER OFFENSE,1
2013,025XX W ROOSEVELT,ROBBERY,1
2013,025XX W VAN BUREN,BATTERY,1
2013,025XX W WARREN,BATTERY,1
2013,025XX W WARREN,CRIMINAL TRESPASS,1
2013,025XX W WARREN,PROSTITUTION,1
2013,025XX W WASHINGTON,ASSAULT,1
2013,025XX W WASHINGTON,BATTERY,1
2013,025XX W WASHINGTON,BURGLARY,3
2013,025XX W WASHINGTON,CRIMINAL DAMAGE,2
2013,025XX W WASHINGTON,MOTOR VEHICLE THEFT,2
2013,025XX W WASHINGTON,NARCOTICS,1
2013,025XX W WASHINGTON,THEFT,3
2013,025XX W WILCOX,BATTERY,1
2013,025XX W WILCOX,BURGLARY,1
2013,026XX W CONGRESS,ASSAULT,1
2013,026XX W CONGRESS,ROBBERY,1
2013,026XX W FLOURNOY,THEFT,1
2013,026XX W HARRISON,ROBBERY,1
2013,026XX W HARRISON,THEFT,3
2013,026XX W JACKSON,BATTERY,1
2013,026XX W JACKSON,MOTOR VEHICLE THEFT,1
2013,026XX W JACKSON,THEFT,1
2013,026XX W MADISON,PROSTITUTION,4
2013,026XX W MAYPOLE,MOTOR VEHICLE THEFT,1
2013,026XX W MAYPOLE,ROBBERY,1
2013,026XX W POLK,THEFT,1
2013,026XX W ROOSEVELT,BATTERY,1
2013,026XX W ROOSEVELT,CRIMINAL DAMAGE,1
2013,026XX W TAYLOR,CRIMINAL TRESPASS,3
2013,026XX W TAYLOR,THEFT,1
2013,026XX W VAN BUREN,CRIMINAL DAMAGE,1
2013,026XX W VAN BUREN,DECEPTIVE PRACTICE,1
2013,026XX W WARREN,BATTERY,1
2013,026XX W WASHINGTON,CRIMINAL DAMAGE,3
2013,026XX W WASHINGTON,CRIMINAL TRESPASS,1
2013,026XX W WASHINGTON,DECEPTIVE PRACTICE,1
2013,026XX W WASHINGTON,THEFT,1
2014,0000X E 11TH,ROBBERY,1
2014,0000X E 11TH,THEFT,2
2014,0000X E 13TH,BURGLARY,1
2014,0000X E 13TH,DECEPTIVE PRACTICE,1
2014,0000X E 14TH,BATTERY,1
2014,0000X E 14TH,MOTOR VEHICLE THEFT,1
2014,0000X E 14TH,THEFT,2
2014,0000X E 16TH,BATTERY,3
2014,0000X E 16TH,BURGLARY,1
2014,0000X E 16TH,CRIMINAL DAMAGE,2
2014,0000X E 16TH,OTHER OFFENSE,1
2014,0000X E 16TH,SEX OFFENSE,1
2014,0000X E 16TH,THEFT,3
2014,0000X E 18TH,BATTERY,1
2014,0000X E 18TH,CRIMINAL DAMAGE,1
2014,0000X E 18TH,CRIMINAL TRESPASS,1
2014,0000X E 18TH,INTERFERENCE WITH PUBLIC OFFICER,1
2014,0000X E 18TH,MOTOR VEHICLE THEFT,1
2014,0000X E 18TH,THEFT,3
2014,0000X E 21ST,BATTERY,1
2014,0000X E 21ST,BURGLARY,2
2014,0000X E 21ST,CRIMINAL DAMAGE,2
2014,0000X E 21ST,NARCOTICS,3
2014,0000X E 21ST,ROBBERY,1
2014,0000X E 21ST,THEFT,5
2014,0000X E 23RD,BATTERY,1
2014,0000X E 23RD,MOTOR VEHICLE THEFT,1
2014,0000X E 23RD,THEFT,2
2014,0000X E 24TH,MOTOR VEHICLE THEFT,1
2014,0000X E 24TH,THEFT,3
2014,0000X E 26TH,BATTERY,2
2014,0000X E 26TH,CRIMINAL DAMAGE,1
2014,0000X E 26TH,OTHER OFFENSE,1
2014,0000X E 26TH,THEFT,1
2014,0000X E 8TH,ASSAULT,1
2014,0000X E 8TH,BATTERY,1
2014,0000X E 8TH,BURGLARY,1
2014,0000X E 8TH,CRIMINAL DAMAGE,2
2014,0000X E 8TH,CRIMINAL TRESPASS,20
2014,0000X E 8TH,DECEPTIVE PRACTICE,5
2014,0000X E 8TH,MOTOR VEHICLE THEFT,1
2014,0000X E 8TH,NARCOTICS,1
2014,0000X E 8TH,OTHER OFFENSE,1
2014,0000X E 8TH,ROBBERY,1
2014,0000X E 8TH,THEFT,6
2014,0000X E 9TH,BATTERY,2
2014,0000X E 9TH,BURGLARY,1
2014,0000X E 9TH,CRIM SEXUAL ASSAULT,1
2014,0000X E 9TH,CRIMINAL DAMAGE,1
2014,0000X E 9TH,CRIMINAL TRESPASS,1
2014,0000X E 9TH,DECEPTIVE PRACTICE,1
2014,0000X E 9TH,OTHER OFFENSE,2
2014,0000X E 9TH,ROBBERY,1
2014,0000X E ADAMS,ASSAULT,5
2014,0000X E ADAMS,BATTERY,9
2014,0000X E ADAMS,CRIMINAL DAMAGE,4
2014,0000X E ADAMS,CRIMINAL TRESPASS,6
2014,0000X E ADAMS,DECEPTIVE PRACTICE,4
2014,0000X E ADAMS,MOTOR VEHICLE THEFT,1
2014,0000X E ADAMS,NARCOTICS,1
2014,0000X E ADAMS,OTHER OFFENSE,3
2014,0000X E ADAMS,THEFT,19
2014,0000X E BALBO,CRIMINAL DAMAGE,2
2014,0000X E BALBO,MOTOR VEHICLE THEFT,1
2014,0000X E BENTON,DECEPTIVE PRACTICE,1
2014,0000X E BENTON,THEFT,4
2014,0000X E CERMAK,ASSAULT,2
2014,0000X E CERMAK,BATTERY,3
2014,0000X E CERMAK,BURGLARY,2
2014,0000X E CERMAK,CRIMINAL TRESPASS,2
2014,0000X E CERMAK,DECEPTIVE PRACTICE,1
2014,0000X E CERMAK,OTHER OFFENSE,1
2014,0000X E CERMAK,THEFT,6
2014,0000X E CONGRESS,ASSAULT,1
2014,0000X E CONGRESS,BURGLARY,1
2014,0000X E CONGRESS,CRIMINAL DAMAGE,1
2014,0000X E CONGRESS,CRIMINAL TRESPASS,1
2014,0000X E CONGRESS,DECEPTIVE PRACTICE,3
2014,0000X E CONGRESS,NARCOTICS,1
2014,0000X E CONGRESS,THEFT,24
2014,0000X E CULLERTON,CRIMINAL DAMAGE,2
2014,0000X E CULLERTON,CRIMINAL TRESPASS,1
2014,0000X E CULLERTON,ROBBERY,1
2014,0000X E CULLERTON,THEFT,3
2014,0000X E HARRISON,BATTERY,1
2014,0000X E HARRISON,CRIMINAL DAMAGE,1
2014,0000X E HARRISON,CRIMINAL TRESPASS,1
2014,0000X E HARRISON,PROSTITUTION,1
2014,0000X E HARRISON,ROBBERY,1
2014,0000X E HARRISON,THEFT,4
2014,0000X E JACKSON,ASSAULT,3
2014,0000X E JACKSON,BATTERY,5
2014,0000X E JACKSON,CRIM SEXUAL ASSAULT,1
2014,0000X E JACKSON,CRIMINAL DAMAGE,3
2014,0000X E JACKSON,CRIMINAL TRESPASS,11
2014,0000X E JACKSON,DECEPTIVE PRACTICE,14
2014,0000X E JACKSON,NON-CRIMINAL,1
2014,0000X E JACKSON,OTHER OFFENSE,1
2014,0000X E JACKSON,THEFT,50
2014,0000X E LAKE,ASSAULT,1
2014,0000X E LAKE,BATTERY,13
2014,0000X E LAKE,CRIM SEXUAL ASSAULT,1
2014,0000X E LAKE,CRIMINAL DAMAGE,4
2014,0000X E LAKE,CRIMINAL TRESPASS,10
2014,0000X E LAKE,DECEPTIVE PRACTICE,2
2014,0000X E LAKE,MOTOR VEHICLE THEFT,2
2014,0000X E LAKE,NARCOTICS,2
2014,0000X E LAKE,OTHER OFFENSE,2
2014,0000X E LAKE,ROBBERY,3
2014,0000X E LAKE,THEFT,31
2014,0000X E LAKE,WEAPONS VIOLATION,1
2014,0000X E LOWER WACKER,BATTERY,2
2014,0000X E LOWER WACKER,CRIMINAL DAMAGE,6
2014,0000X E LOWER WACKER,CRIMINAL TRESPASS,1
2014,0000X E LOWER WACKER,NARCOTICS,2
2014,0000X E LOWER WACKER,ROBBERY,2
2014,0000X E LOWER WACKER,THEFT,2
2014,0000X E MADISON,ASSAULT,1
2014,0000X E MADISON,BATTERY,13
2014,0000X E MADISON,BURGLARY,1
2014,0000X E MADISON,CRIMINAL TRESPASS,6
2014,0000X E MADISON,DECEPTIVE PRACTICE,5
2014,0000X E MADISON,NARCOTICS,4
2014,0000X E MADISON,OTHER OFFENSE,2
2014,0000X E MADISON,PUBLIC PEACE VIOLATION,1
2014,0000X E MADISON,ROBBERY,1
2014,0000X E MADISON,THEFT,42
2014,0000X E MONROE,ASSAULT,2
2014,0000X E MONROE,BATTERY,7
2014,0000X E MONROE,CRIMINAL DAMAGE,2
2014,0000X E MONROE,CRIMINAL TRESPASS,7
2014,0000X E MONROE,DECEPTIVE PRACTICE,14
2014,0000X E MONROE,OTHER OFFENSE,1
2014,0000X E MONROE,THEFT,44
2014,0000X E RANDOLPH,ASSAULT,4
2014,0000X E RANDOLPH,BATTERY,5
2014,0000X E RANDOLPH,CRIMINAL DAMAGE,1
2014,0000X E RANDOLPH,CRIMINAL TRESPASS,2
2014,0000X E RANDOLPH,DECEPTIVE PRACTICE,9
2014,0000X E RANDOLPH,OTHER OFFENSE,3
2014,0000X E RANDOLPH,ROBBERY,1
2014,0000X E RANDOLPH,THEFT,67
2014,0000X E RIVERWALK,CRIMINAL DAMAGE,1
2014,0000X E RIVERWALK,DECEPTIVE PRACTICE,1
2014,0000X E ROOSEVELT,ASSAULT,6
2014,0000X E ROOSEVELT,BATTERY,12
2014,0000X E ROOSEVELT,BURGLARY,2
2014,0000X E ROOSEVELT,CRIMINAL DAMAGE,5
2014,0000X E ROOSEVELT,CRIMINAL TRESPASS,7
2014,0000X E ROOSEVELT,DECEPTIVE PRACTICE,21
2014,0000X E ROOSEVELT,INTERFERENCE WITH PUBLIC OFFICER,2
2014,0000X E ROOSEVELT,NARCOTICS,7
2014,0000X E ROOSEVELT,OTHER OFFENSE,1
2014,0000X E ROOSEVELT,PUBLIC PEACE VIOLATION,1
2014,0000X E ROOSEVELT,ROBBERY,3
2014,0000X E ROOSEVELT,THEFT,23
2014,0000X E ROOSEVELT,WEAPONS VIOLATION,1
2014,0000X E VAN BUREN,BATTERY,1
2014,0000X E VAN BUREN,DECEPTIVE PRACTICE,4
2014,0000X E VAN BUREN,MOTOR VEHICLE THEFT,1
2014,0000X E VAN BUREN,PROSTITUTION,1
2014,0000X E VAN BUREN,THEFT,5
2014,0000X E WACKER,ASSAULT,2
2014,0000X E WACKER,BATTERY,4
2014,0000X E WACKER,BURGLARY,1
2014,0000X E WACKER,CRIM SEXUAL ASSAULT,1
2014,0000X E WACKER,CRIMINAL DAMAGE,6
2014,0000X E WACKER,DECEPTIVE PRACTICE,10
2014,0000X E WACKER,MOTOR VEHICLE THEFT,1
2014,0000X E WACKER,NARCOTICS,2
2014,0000X E WACKER,OTHER OFFENSE,2
2014,0000X E WACKER,PROSTITUTION,3
2014,0000X E WACKER,ROBBERY,1
2014,0000X E WACKER,THEFT,15
2014,0000X E WASHINGTON,ASSAULT,2
2014,0000X E WASHINGTON,BATTERY,6
2014,0000X E WASHINGTON,BURGLARY,1
2014,0000X E WASHINGTON,CRIMINAL TRESPASS,6
2014,0000X E WASHINGTON,DECEPTIVE PRACTICE,6
2014,0000X E WASHINGTON,OTHER OFFENSE,1
2014,0000X E WASHINGTON,ROBBERY,3
2014,0000X E WASHINGTON,THEFT,23
2014,0000X N ABERDEEN,CRIMINAL DAMAGE,1
2014,0000X N ABERDEEN,THEFT,3
2014,0000X N ADA,DECEPTIVE PRACTICE,1
2014,0000X N ADA,THEFT,1
2014,0000X N ASHLAND,BATTERY,2
2014,0000X N ASHLAND,THEFT,1
2014,0000X N BISHOP,BATTERY,1
2014,0000X N BISHOP,ROBBERY,1
2014,0000X N BISHOP,THEFT,3
2014,0000X N CAMPBELL,THEFT,1
2014,0000X N CANAL,CRIMINAL DAMAGE,1
2014,0000X N CANAL,DECEPTIVE PRACTICE,1
2014,0000X N CANAL,THEFT,1
2014,0000X N CARPENTER,THEFT,5
2014,0000X N CLARK,BURGLARY,1
2014,0000X N CLARK,DECEPTIVE PRACTICE,3
2014,0000X N CLARK,THEFT,4
2014,0000X N DEARBORN,ASSAULT,4
2014,0000X N DEARBORN,BATTERY,4
2014,0000X N DEARBORN,CRIMINAL TRESPASS,2
2014,0000X N DEARBORN,DECEPTIVE PRACTICE,8
2014,0000X N DEARBORN,NARCOTICS,1
2014,0000X N DEARBORN,OTHER OFFENSE,2
2014,0000X N DEARBORN,THEFT,20
2014,0000X N ELIZABETH,THEFT,1
2014,0000X N FRANKLIN,DECEPTIVE PRACTICE,2
2014,0000X N FRANKLIN,THEFT,5
2014,0000X N GREEN,BATTERY,1
2014,0000X N Green,THEFT,1
2014,0000X N HALSTED,ASSAULT,2
2014,0000X N HALSTED,OTHER OFFENSE,2
2014,0000X N HALSTED,THEFT,2
2014,0000X N HERMITAGE,ASSAULT,4
2014,0000X N HERMITAGE,BATTERY,2
2014,0000X N HERMITAGE,CRIMINAL TRESPASS,1
2014,0000X N HERMITAGE,THEFT,2
2014,0000X N HOYNE,BATTERY,1
2014,0000X N HOYNE,BURGLARY,1
2014,0000X N HOYNE,MOTOR VEHICLE THEFT,1
2014,0000X N HOYNE,ROBBERY,1
2014,0000X N HOYNE,THEFT,1
2014,0000X N JEFFERSON,CRIMINAL DAMAGE,1
2014,0000X N LA SALLE,ASSAULT,1
2014,0000X N LA SALLE,BURGLARY,1
2014,0000X N LA SALLE,CRIMINAL DAMAGE,2
2014,0000X N LA SALLE,DECEPTIVE PRACTICE,8
2014,0000X N LA SALLE,MOTOR VEHICLE THEFT,1
2014,0000X N LA SALLE,OTHER OFFENSE,4
2014,0000X N LA SALLE,ROBBERY,1
2014,0000X N LA SALLE,THEFT,14
2014,0000X N LEAVITT,CRIMINAL DAMAGE,2
2014,0000X N LEAVITT,ROBBERY,1
2014,0000X N LEAVITT,THEFT,1
2014,0000X N MAY,BURGLARY,1
2014,0000X N MAY,CRIMINAL DAMAGE,1
2014,0000X N MAY,MOTOR VEHICLE THEFT,1
2014,0000X N MAY,THEFT,1
2014,0000X N MICHIGAN,ASSAULT,4
2014,0000X N MICHIGAN,BATTERY,1
2014,0000X N MICHIGAN,CRIMINAL DAMAGE,3
2014,0000X N MICHIGAN,CRIMINAL TRESPASS,5
2014,0000X N MICHIGAN,DECEPTIVE PRACTICE,19
2014,0000X N MICHIGAN,ROBBERY,2
2014,0000X N MICHIGAN,THEFT,76
2014,0000X N MORGAN,CRIM SEXUAL ASSAULT,1
2014,0000X N MORGAN,CRIMINAL DAMAGE,1
2014,0000X N MORGAN,INTERFERENCE WITH PUBLIC OFFICER,1
2014,0000X N MORGAN,NARCOTICS,1
2014,0000X N MORGAN,THEFT,1
2014,0000X N OAKLEY,ASSAULT,1
2014,0000X N OAKLEY,BATTERY,1
2014,0000X N OAKLEY,MOTOR VEHICLE THEFT,1
2014,0000X N OAKLEY,NARCOTICS,1
2014,0000X N OGDEN,ASSAULT,1
2014,0000X N PAULINA,CRIMINAL DAMAGE,1
2014,0000X N PAULINA,MOTOR VEHICLE THEFT,1
2014,0000X N PAULINA,THEFT,7
2014,0000X N PEORIA,DECEPTIVE PRACTICE,1
2014,0000X N PEORIA,THEFT,2
2014,0000X N RACINE,SEX OFFENSE,1
2014,0000X N RACINE,THEFT,1
2014,0000X N RIVERSIDE,DECEPTIVE PRACTICE,1
2014,0000X N RIVERSIDE,OTHER OFFENSE,1
2014,0000X N RIVERSIDE,THEFT,3
2014,0000X N SANGAMON,MOTOR VEHICLE THEFT,1
2014,0000X N STATE,ASSAULT,5
2014,0000X N STATE,BATTERY,8
2014,0000X N STATE,CRIM SEXUAL ASSAULT,1
2014,0000X N STATE,CRIMINAL TRESPASS,4
2014,0000X N STATE,DECEPTIVE PRACTICE,28
2014,0000X N STATE,NARCOTICS,2
2014,0000X N STATE,OTHER OFFENSE,3
2014,0000X N STATE,PUBLIC PEACE VIOLATION,2
2014,0000X N STATE,ROBBERY,4
2014,0000X N STATE,THEFT,269
2014,0000X N THROOP,CRIMINAL DAMAGE,1
2014,0000X N THROOP,THEFT,2
2014,0000X N WABASH,ASSAULT,2
2014,0000X N WABASH,BATTERY,4
2014,0000X N WABASH,BURGLARY,3
2014,0000X N WABASH,CRIMINAL DAMAGE,3
2014,0000X N WABASH,CRIMINAL TRESPASS,2
2014,0000X N WABASH,DECEPTIVE PRACTICE,7
2014,0000X N WABASH,MOTOR VEHICLE THEFT,1
2014,0000X N WABASH,NARCOTICS,2
2014,0000X N WABASH,THEFT,22
2014,0000X N WACKER,BATTERY,2
2014,0000X N WACKER,CRIMINAL DAMAGE,1
2014,0000X N WACKER,DECEPTIVE PRACTICE,2
2014,0000X N WACKER,OTHER OFFENSE,1
2014,0000X N WACKER,ROBBERY,1
2014,0000X N WACKER,THEFT,7
2014,0000X N WELLS,ASSAULT,1
2014,0000X N WELLS,BATTERY,2
2014,0000X N WELLS,BURGLARY,1
2014,0000X N WELLS,CRIMINAL DAMAGE,2
2014,0000X N WELLS,DECEPTIVE PRACTICE,1
2014,0000X N WELLS,ROBBERY,2
2014,0000X N WELLS,THEFT,1
2014,0000X N WESTERN,ASSAULT,3
2014,0000X N WESTERN,BATTERY,7
2014,0000X N WESTERN,CRIMINAL DAMAGE,2
2014,0000X N WESTERN,CRIMINAL TRESPASS,3
2014,0000X N WESTERN,DECEPTIVE PRACTICE,2
2014,0000X N WESTERN,MOTOR VEHICLE THEFT,1
2014,0000X N WESTERN,NARCOTICS,6
2014,0000X N WESTERN,PUBLIC PEACE VIOLATION,1
2014,0000X N WESTERN,ROBBERY,2
2014,0000X N WESTERN,THEFT,6
2014,0000X N WOOD,PUBLIC PEACE VIOLATION,1
2014,0000X S ABERDEEN,ROBBERY,1
2014,0000X S ABERDEEN,THEFT,3
2014,0000X S ASHLAND,BATTERY,1
2014,0000X S ASHLAND,STALKING,1
